"koi_period","koi_time0bk","koi_duration","koi_depth","koi_model_snr","koi_impact","koi_ror","koi_srho","koi_num_transits","koi_fpflag_nt","koi_fpflag_ss","koi_fpflag_co","koi_fpflag_ec","koi_steff","koi_slogg","koi_srad","koi_smet","binary_class","id","dia","telescopio","id_formulario"
5.90127815,171.40674,2.1979,1525.2,56.6,0.03,0.035599,5.20598,176,0,0,0,0,3731,4.75,0.498,-0.02,"CONFIRMED",159,1,1,112
20.4972755,147.43894,8.536,242.9,22.8,0.966,0.018577,0.00972,51,0,0,0,0,6021,4.093,1.458,-0.34,"CONFIRMED",160,1,1,112
4.17634276,352.99674,2.335,531.5,14.9,0.142,0.020401,2.86173,202,0,0,0,0,4362,4.722,0.554,-0.5,"CONFIRMED",161,1,1,112
49.5674085,169.54227,4.002,730,31.2,0.866,0.028762,1.12085,25,0,0,0,0,5569,4.474,0.927,0.07,"CONFIRMED",162,1,1,112
15.59466045,137.5636,5.0478,867.7,49.2,0.266,0.027042,0.99953,84,0,0,0,0,5900,4.5,0.929,-0.1,"CONFIRMED",163,1,1,112
151.863949,143.31451,8.577,747,22.5,0.016,0.024748,2.18379,9,0,0,0,0,5713,4.541,0.893,0.07,"CONFIRMED",164,1,1,112
6.50327035,135.26657,2.591,418.3,19,0.08,0.018135,3.30276,200,0,0,0,0,4999,4.49,0.843,0.18,"CONFIRMED",165,1,1,112
19.672324,134.3013,4.812,649.9,20.6,0.721,0.025068,0.57811,8,0,0,0,0,6486,4.136,1.485,-0.34,"CONFIRMED",166,1,1,112
11.36113254,136.92584,4.1886,569.5,57,0.734,0.023554,0.47666,118,0,0,0,0,6244,4.46,1.009,-0.2,"CONFIRMED",167,1,1,112
13.96950181,132.17062,1.5871,1110,37,0.901,0.036995,3.98511,89,0,0,0,0,3716,4.74,0.506,0.04,"CONFIRMED",168,1,1,112
56.1886436,146.37945,6.5272,346.2,35.6,0.873,0.019925,0.25001,25,0,0,0,0,5700,4.327,1.176,0.34,"CONFIRMED",169,1,1,112
18.68405716,170.83245,6.9329,381.5,54.2,0.858,0.020651,0.08099,59,0,0,0,0,5548,4.038,1.614,0.18,"CONFIRMED",170,1,1,112
3.247548814,171.27807,2.5146,209.7,51.6,0.31,0.013203,1.55681,417,0,0,0,0,5703,4.498,0.975,0.36,"CONFIRMED",171,1,1,112
2.984157711,133.11908,1.2637,2598,24.3,0.45,0.046896,10.55546,195,0,0,0,0,3157,5.112,0.18,0.26,"CONFIRMED",172,1,1,112
18.59611518,141.26331,2.3052,813.8,27.6,0.014,0.025959,13.82558,61,0,0,0,0,3834,4.708,0.539,-0.02,"CONFIRMED",173,1,1,112
32.5635249,163.46038,5.418,578.3,24.1,0.371,0.021865,1.49185,44,0,0,0,0,5225,4.505,0.859,0.14,"CONFIRMED",174,1,1,112
20.30652862,172.6581,2.8014,715.4,60.8,0.714,0.026202,3.1262,48,0,0,0,0,4121,4.709,0.553,-0.34,"CONFIRMED",175,1,1,112
19.67409703,176.27119,3.7535,204.9,39,0.914,0.01578,0.27301,68,0,0,0,0,6023,4.423,1.031,-0.08,"CONFIRMED",176,1,1,112
4.94330596,135.57568,2.9334,126.2,27.7,0.928,0.012786,0.11518,209,0,0,0,0,5661,4.415,1.008,0.1,"CONFIRMED",177,1,1,112
6.49441464,132.25189,2.344,357.3,17.7,0.911,0.021621,0.42501,208,0,0,0,0,4769,4.557,0.742,0,"CONFIRMED",178,1,1,112
24.99324319,138.68167,5.9409,269.6,62,0.686,0.015956,0.42385,53,0,0,0,0,5718,4.181,1.317,0,"CONFIRMED",179,1,1,112
5.93919041,353.75537,2.285,424.5,15.9,0.107,0.018858,4.37512,184,0,0,0,0,6068,4.04,1.797,0.16,"CONFIRMED",180,1,1,112
7.72513619,176.80202,2.042,382.2,10.5,0.954,0.024589,0.40825,84,0,0,0,0,4245,4.641,0.637,0,"CONFIRMED",181,1,1,112
17.067644,145.56929,6.026,262.4,13.5,0.106,0.01494,0.67733,79,0,0,0,0,6347,4.464,0.996,-0.34,"CONFIRMED",182,1,1,112
24.2783801,154.51325,4.564,714.4,13.6,0.717,0.026305,0.8528,54,0,0,0,0,4450,4.583,0.707,0.14,"CONFIRMED",183,1,1,112
4.437962934,171.0091259,4.69813,16387.6,3535.6,0.069,0.116814,0.50482,238,0,0,0,0,5953,4.175,1.415,0.08,"CONFIRMED",184,1,1,112
1.902208647,170.449657,2.19877,2343.5,363.2,0.116,0.043475,1.70324,702,0,0,0,0,5400,4.463,0.937,0.24,"CONFIRMED",185,1,1,112
7.05675145,132.53512,2.0261,130,25.2,0.631,0.010978,3.5363,181,0,0,0,0,6388,4.244,1.402,0.1,"CONFIRMED",186,1,1,112
21.1876185,148.8101,3.69,71.7,8.5,0.777,0.008483,0.94594,63,0,0,0,0,6355,4.547,0.849,-0.8,"CONFIRMED",187,1,1,112
29.5422566,137.57837,13.902,879.9,39.5,0.959,0.035889,0.0058,46,0,0,0,0,5510,4.572,0.803,-0.16,"CONFIRMED",188,1,1,112
115.6863392,246.98666,4.65,945.9,20.7,0.226,0.028036,9.78828,11,0,0,0,0,5800,4.327,1.149,0.14,"CONFIRMED",189,1,1,112
13.15140223,144.16237,5.439,97.8,25.5,0.872,0.010455,0.09341,84,0,0,0,0,6154,4.12,1.636,0.14,"CONFIRMED",190,1,1,112
14.85890852,128.154869,3.5252,3269,456.8,0.255,0.05159,3.04001,93,0,0,0,0,5356,4.338,1.055,0.2,"CONFIRMED",191,1,1,112
6.79164656,136.48519,3.343,102.6,18.5,0.121,0.009257,1.54556,200,0,0,0,0,5772,4.351,1.003,-0.38,"CONFIRMED",192,1,1,112
3.93276627,134.64964,2.9403,234.9,30.7,0.37,0.014124,1.10587,324,0,0,0,0,5688,4.415,0.971,-0.12,"CONFIRMED",193,1,1,112
1.217000383,132.03128,1.3285,459.8,26.5,0.028,0.019082,4.67568,1067,0,0,0,0,4859,4.545,0.757,-0.02,"CONFIRMED",194,1,1,112
3.072146607,134.030017,1.8732,539,44.9,0.032,0.020999,4.20279,326,0,0,0,0,4041,4.697,0.567,-0.14,"CONFIRMED",195,1,1,112
3.619309734,135.44164,3.0504,206.6,47.4,0.116,0.012902,1.10283,371,0,0,0,0,5497,4.394,1.046,0.38,"CONFIRMED",196,1,1,112
23.08902241,171.007634,1.7012,598.3,57.4,0.32,0.022578,36.24543,55,0,0,0,0,3846,4.738,0.503,-0.24,"CONFIRMED",197,1,1,112
12.58229808,175.02129,6.375,118.7,62.1,0.044,0.009854,0.42153,106,0,0,0,0,5587,4.091,1.423,-0.1,"CONFIRMED",198,1,1,112
21.30181863,191.84136,3.8763,87.3,32.4,0.086,0.008442,3.12966,62,0,0,0,0,5437,4.571,0.781,-0.24,"CONFIRMED",199,1,1,112
7.78199862,133.58871,3.947,106.9,25.6,0.816,0.010595,0.23017,167,0,0,0,0,5762,4.314,1.143,0.06,"CONFIRMED",200,1,1,112
7.42697378,133.099,3.206,205.2,15.4,0.337,0.013086,1.66158,183,0,0,0,0,5573,4.434,0.982,0.16,"CONFIRMED",201,1,1,112
4.4444826,133.46308,3.686,163,18,0.941,0.01451,0.04553,302,0,0,0,0,6240,4.426,1.079,-0.02,"CONFIRMED",202,1,1,112
22.1334224,152.18405,2.049,654.6,16.3,0.025,0.022996,23.21099,60,0,0,0,0,5165,4.633,0.702,-0.32,"CONFIRMED",203,1,1,112
4.93883135,135.95465,4.388,123.5,21.3,0.633,0.01068,0.24577,262,0,0,0,0,6112,4.281,1.233,-0.06,"CONFIRMED",204,1,1,112
25.30893566,171.50611,5.7704,153.7,54.2,0.799,0.01257,0.26856,52,0,0,0,0,5949,4.272,1.292,0.18,"CONFIRMED",205,1,1,112
80.2321467,162.39301,4.656,888.7,24.9,0.911,0.033375,0.77896,12,0,0,0,0,5436,4.505,0.888,0.12,"CONFIRMED",206,1,1,112
2.66831274,131.68823,2.4141,266.2,23.3,0.333,0.015027,1.42361,503,0,0,0,0,5806,4.528,0.899,-0.04,"CONFIRMED",207,1,1,112
52.75878505,156.306351,6.6517,5805.8,265.4,0.344,0.070522,1.575,26,0,0,0,0,6228,4.413,1.137,0.21,"CONFIRMED",208,1,1,112
17.9346606,138.21679,6.25,142.7,18.8,0.976,0.014464,0.01393,56,0,0,0,0,6426,4.013,1.775,-0.24,"CONFIRMED",209,1,1,112
31.8245304,144.5289,4.17,79,7.7,0.681,0.008651,1.52846,41,0,0,0,0,6338,4.545,0.847,-0.8,"CONFIRMED",210,1,1,112
4.33643506,133.85442,4.1445,108.5,48,0.641,0.010024,0.24998,312,0,0,0,0,6180,4.133,1.603,0.12,"CONFIRMED",211,1,1,112
7.63008196,137.07948,2.78,124,18.6,0.628,0.010695,1.49302,163,0,0,0,0,6038,4.284,1.191,-0.16,"CONFIRMED",212,1,1,112
5.8660127,136.35647,3.985,183,16.8,0.539,0.012764,0.49703,228,0,0,0,0,6020,4.427,1.04,0.02,"CONFIRMED",213,1,1,112
11.92979348,136.66919,6.152,709.3,27.8,0.003,0.0242,0.46536,107,0,0,0,0,5831,4.517,0.921,0,"CONFIRMED",214,1,1,112
4.699652821,177.61519,2.553,351.4,41.6,0.135,0.016925,2.4452,219,0,0,0,0,5497,4.437,0.941,0.02,"CONFIRMED",215,1,1,112
3.42390809,132.88326,1.773,153.1,13.1,0.213,0.011291,5.01632,392,0,0,0,0,5788,4.442,1.015,0.16,"CONFIRMED",216,1,1,112
4.89721006,133.39852,1.812,274.4,16.9,0.66,0.015988,3.2136,273,0,0,0,0,5093,4.483,0.847,0.08,"CONFIRMED",217,1,1,112
5.315954488,132.43002,1.1165,965.9,37.7,0.718,0.030923,13.08182,181,0,0,0,0,4723,4.628,0.691,0.02,"CONFIRMED",218,1,1,112
31.51779463,185.1533,7.634,357.6,63.2,0.561,0.017813,0.36609,34,0,0,0,0,5611,4.144,1.4,0.16,"CONFIRMED",219,1,1,112
96.169569,170.2581,7.496,894.5,20,0.049,0.026984,2.07895,15,0,0,0,0,5340,4.633,0.702,-0.44,"CONFIRMED",220,1,1,112
5.90741476,133.93511,1.016,5569,7.2,0.177,0.06763,55.52076,232,0,0,0,0,4963,4.585,0.69,-0.42,"CONFIRMED",221,1,1,112
1.6783263,136.05259,2.5123,146.3,76.1,0.91,0.01326,0.10087,727,0,0,0,0,6015,4.37,1.081,-0.12,"CONFIRMED",222,1,1,112
1.41975831,132.92,1.429,60.9,8.1,0.644,0.007542,1.95904,950,0,0,0,0,5925,4.394,1.035,-0.14,"CONFIRMED",223,1,1,112
46.8776724,137.66791,10.041,539.8,37.5,0.834,0.024183,0.08246,32,0,0,0,0,5504,4.418,0.993,0.2,"CONFIRMED",224,1,1,112
4.90144976,138.60548,4.1654,140.7,50.6,0.529,0.011136,0.3709,193,0,0,0,0,5847,4.191,1.402,0.26,"CONFIRMED",225,1,1,112
4.286866229,138.614882,4.4726,1321.9,167.3,0.757,0.036172,0.14938,316,0,0,0,0,6228,4.441,1.049,-0.08,"CONFIRMED",226,1,1,112
6.1082945,131.8756,3.493,61.1,10.8,0.63,0.007529,0.59239,219,0,0,0,0,6720,4.316,1.289,-0.14,"CONFIRMED",227,1,1,112
6.98472143,135.99731,2.724,90.7,11.7,0.451,0.008855,2.14824,196,0,0,0,0,5839,4.279,1.227,0.12,"CONFIRMED",228,1,1,112
8.50339249,170.86894,2.9569,188.9,28.5,0.825,0.014143,0.57398,120,0,0,0,0,5877,4.233,1.265,-0.04,"CONFIRMED",229,1,1,112
265.47847,151.0673,10.28,1040.7,18.1,0.956,0.038304,0.13653,5,0,0,0,0,5792,4.375,1.005,-0.26,"CONFIRMED",230,1,1,112
3.11604194,133.84988,1.7763,345.2,18.8,0.195,0.016885,4.67593,418,0,0,0,0,5591,4.559,0.86,0.07,"CONFIRMED",231,1,1,112
40.0686713,151.80901,5.8875,970.9,62,0.029,0.028574,1.80017,33,0,0,0,0,6026,4.411,0.992,-0.36,"CONFIRMED",232,1,1,112
14.092583189,141.1447066,4.1536,530.4,17.8,0.586,0.021681,0.97395,94,0,0,0,0,5081,4.596,0.77,0.12,"CONFIRMED",233,1,1,112
10.8118317,137.13426,2.627,76.8,9.5,0.896,0.0095,0.50673,97,0,0,0,0,6025,4.331,1.196,0.12,"CONFIRMED",234,1,1,112
34.8536903,164.04668,5.333,767.7,27,0.493,0.025958,1.41193,35,0,0,0,0,5818,4.554,0.848,-0.22,"CONFIRMED",235,1,1,112
9.32867952,135.87513,1.572,354.4,12.7,0.035,0.017152,21.27922,140,0,0,0,0,5749,4.547,0.864,-0.1,"CONFIRMED",236,1,1,112
0.968980781,132.41921,1.517,118.5,12.8,0.065,0.009916,2.4494,1169,0,0,0,0,5866,4.473,1,0.18,"CONFIRMED",237,1,1,112
13.2970695,140.94606,3.283,219.7,14.9,0.03,0.013131,3.29427,98,0,0,0,0,4500,4.632,0.633,-0.32,"CONFIRMED",238,1,1,112
7.56126152,135.6368,2.851,180.6,15.7,0.253,0.012323,2.59645,136,0,0,0,0,5853,4.529,0.895,-0.1,"CONFIRMED",239,1,1,112
18.64349986,141.62687,1.8491,813.4,16.1,0.774,0.028845,7.73229,60,0,0,0,0,5016,4.641,0.679,-0.34,"CONFIRMED",240,1,1,112
6.38899658,175.4761,3.5032,543.3,45.8,0.876,0.025119,0.19274,150,0,0,0,0,5527,4.376,1.054,0.26,"CONFIRMED",241,1,1,112
9.8786461,138.41159,1.8915,1472.7,49.2,0.019,0.034764,13.63743,57,0,0,0,0,3609,4.843,0.422,-0.06,"CONFIRMED",242,1,1,112
1.772451066,132.08668,2.4592,79.2,22.4,0.006,0.008154,1.04708,741,0,0,0,0,6243,4.406,1.149,0.21,"CONFIRMED",243,1,1,112
62.134919,154.0853,8.711,147.5,10.6,0.827,0.012505,0.15864,8,0,0,0,0,5889,3.358,4.912,0.28,"CONFIRMED",244,1,1,112
4.125543472,169.752585,3.1744,1487.3,128.6,0.597,0.036796,0.67162,323,0,0,0,0,6174,4.417,1.103,0.1,"CONFIRMED",245,1,1,112
7.40611676,134.07481,2.8826,417.9,49.6,0.077,0.018065,2.73174,171,0,0,0,0,4799,4.631,0.692,-0.02,"CONFIRMED",246,1,1,112
177.668663,264.2428,9.298,901.4,12.7,0.772,0.030353,0.59089,8,0,0,0,0,4721,4.615,0.701,-0.02,"CONFIRMED",247,1,1,112
23.65369415,171.376107,8.2183,3341.8,266.3,0.008,0.05219,0.41907,57,0,0,0,0,5739,4.191,1.384,0.3,"CONFIRMED",248,1,1,112
5.61357653,131.81669,2.905,162.3,15.2,0.119,0.011749,1.9638,232,0,0,0,0,6398,4.411,1.101,-0.14,"CONFIRMED",249,1,1,112
18.75470238,141.7172,3.0331,995.3,33.2,0.034,0.028262,6.15483,71,0,0,0,0,3976,4.721,0.54,-0.2,"CONFIRMED",250,1,1,112
48.8882668,153.8341,6.468,462.8,13.5,0.988,0.034391,0.04438,27,0,0,0,0,4821,4.529,0.788,0.16,"CONFIRMED",251,1,1,112
38.505224,158.30491,5.941,695.2,35.5,0.654,0.025468,0.76267,36,0,0,0,0,5974,4.504,0.881,-0.42,"CONFIRMED",252,1,1,112
35.3331932,153.98249,5.966,99.7,28.8,0.656,0.009621,0.63393,35,0,0,0,0,5788,4.122,1.474,0.1,"CONFIRMED",253,1,1,112
38.47876629,151.852812,5.04169,23530,1077.8,0.003,0.138123,3.7339,35,0,1,0,0,5510,4.539,0.879,0.16,"CONFIRMED",254,1,1,112
47.3128645,146.3073,11.444,217.4,17.6,0.967,0.01813,0.00872,30,0,0,0,0,5749,4.002,1.876,0.34,"CONFIRMED",255,1,1,112
5.94373492,135.25897,1.847,301,13.2,0.197,0.015359,7.87556,226,0,0,0,0,4391,4.598,0.682,0.04,"CONFIRMED",256,1,1,112
25.93406406,149.76273,4.6142,414.5,42.2,0.014,0.018556,2.35284,51,0,0,0,0,5952,4.287,1.225,0.06,"CONFIRMED",257,1,1,112
56.637918,135.51975,6.172,589.7,20.9,0.298,0.022163,1.90042,21,0,0,0,0,5661,4.09,1.522,0.16,"CONFIRMED",258,1,1,112
6.412512953,169.879804,5.2677,1156.4,183.1,0.553,0.032166,0.2483,214,0,0,0,0,6026,4.366,1.108,-0.02,"CONFIRMED",259,1,1,112
25.5172744,154.4165,4.735,66.8,13.5,0.322,0.007472,1.76477,50,0,0,0,0,5680,4.414,1.016,0.12,"CONFIRMED",260,1,1,112
10.32736351,139.37228,1.889,126.9,9.7,0.754,0.011237,3.96043,133,0,0,0,0,5757,4.431,1.017,0.14,"CONFIRMED",261,1,1,112
9.95667035,136.5827,3.534,586.8,16.8,0.949,0.028013,0.11923,54,0,0,0,0,6165,4.365,1.115,-0.08,"CONFIRMED",262,1,1,112
1.442592305,134.07188,2.9698,166,27.1,0.207,0.011979,0.47046,742,0,0,0,0,7216,3.983,2.043,-0.36,"CONFIRMED",263,1,1,112
3.522498429,121.1194228,3.19843,9145.7,1741.5,0.631,0.092086,0.65374,384,0,0,0,0,6225,4.169,1.451,-0.04,"CONFIRMED",264,1,1,112
2.211116989,170.150139,1.6485,724.2,42.6,0.69,0.026289,1.85398,603,0,0,0,0,4500,4.656,0.646,-0.02,"CONFIRMED",265,1,1,112
3.61460279,134.69521,3.227,64.8,14.9,0.516,0.007519,0.59613,246,0,0,0,0,5711,4.221,1.391,0.48,"CONFIRMED",266,1,1,112
59.7371443,158.95974,8.0006,566.4,43.5,0.005,0.021678,1.04932,16,0,0,0,0,5970,4.317,1.2,0.1,"CONFIRMED",267,1,1,112
16.17803,132.326,5.18,449,6,0.081,0.019283,1.0322,69,0,0,0,0,5929,4.413,1.069,0.14,"CONFIRMED",268,1,1,112
14.49645186,143.41659,4.016,647.5,25.7,0.97,0.033377,0.0859,89,0,0,0,0,5015,4.499,0.826,0.1,"CONFIRMED",269,1,1,112
2.470613377,122.763305,1.74319,14230.9,4304.3,0.818,0.123871,1.83538,432,0,0,0,0,5820,4.457,0.964,-0.06,"CONFIRMED",270,1,1,112
44.96407458,144.56002,4.981,811.6,88,0.11,0.025141,3.24935,30,0,0,0,0,4827,4.615,0.729,0.14,"CONFIRMED",271,1,1,112
29.9685917,147.8598,6.678,309.5,26.5,0.282,0.016258,0.79028,47,0,0,0,0,6249,4.428,1.076,-0.04,"CONFIRMED",272,1,1,112
8.10503551,135.88389,4.459,209.9,16.5,0.353,0.013451,0.66331,172,0,0,0,0,6201,4.472,0.989,-0.2,"CONFIRMED",273,1,1,112
4.52158614,133.21804,3.4702,106.2,26.2,0.203,0.009333,0.88677,292,0,0,0,0,5576,4.201,1.289,0.16,"CONFIRMED",274,1,1,112
61.6174528,179.08282,3.816,1350.7,19.5,0.091,0.033006,10.19029,14,0,0,0,0,5480,4.485,0.931,0.24,"CONFIRMED",275,1,1,112
4.62334491,132.37083,3.0189,62,25.2,0.388,0.007238,1.14429,261,0,0,0,0,5678,4.484,0.97,0.26,"CONFIRMED",276,1,1,112
7.36272124,136.86143,1.3287,429.3,17.8,0.253,0.019093,25.48804,147,0,0,0,0,5868,4.53,0.894,-0.12,"CONFIRMED",277,1,1,112
16.4581861,134.01969,1.9637,435.8,22.4,0.108,0.018826,19.06113,76,0,0,0,0,5475,4.521,0.884,0.14,"CONFIRMED",278,1,1,112
7.891448838,177.2499624,4.2854,10344.6,1955.1,0.306,0.093464,0.98147,169,0,0,0,0,5972,4.313,1.237,0.24,"CONFIRMED",279,1,1,112
29.4557841,154.17062,3.451,533.8,26.6,0.018,0.021147,6.43467,45,0,0,0,0,6036,4.491,0.949,-0.16,"CONFIRMED",280,1,1,112
2.508553286,135.0112,2.2664,211.6,26.8,0.009,0.013262,1.90361,430,0,0,0,0,5814,4.523,0.881,-0.18,"CONFIRMED",281,1,1,112
2.248288213,133.425805,2.0361,263.2,59.7,0.004,0.014461,2.36193,596,0,0,0,0,5103,4.558,0.789,0.04,"CONFIRMED",282,1,1,112
5.931196562,174.796908,2.4999,1007.4,90.5,0.886,0.03417,0.49126,224,0,0,0,0,3984,4.72,0.539,-0.22,"CONFIRMED",283,1,1,112
2.50475282,133.63645,2.376,181.1,18.9,0.13,0.01214,1.60584,381,0,0,0,0,5509,4.308,1.116,0.16,"CONFIRMED",284,1,1,112
4.64622383,354.58863,2.5137,446.5,28.2,0.88,0.023132,0.35757,228,0,0,0,0,4955,4.61,0.721,-0.1,"CONFIRMED",285,1,1,112
120.0183551,134.18742,11.637,886,46.1,0.58,0.028322,0.39354,12,0,0,0,0,6469,4.253,1.467,0.44,"CONFIRMED",286,1,1,112
7.1329472,135.99259,4.368,145,27.2,0.612,0.011502,0.38003,188,0,0,0,0,5862,4.194,1.307,-0.1,"CONFIRMED",287,1,1,112
3.413036353,132.443054,2.61366,3868.7,480.7,0.046,0.055812,1.90183,398,0,0,0,0,5392,4.314,1.087,0.18,"CONFIRMED",288,1,1,112
4.592393816,172.004723,2.2748,1027.7,105.9,0.02,0.028819,3.58883,288,0,0,0,0,5351,4.582,0.796,-0.04,"CONFIRMED",289,1,1,112
12.720370263,178.528297,2.7306,1180.1,485.5,0.787,0.03461,1.6008,111,0,0,0,0,6267,4.28,1.258,-0.06,"CONFIRMED",290,1,1,112
1.716828304,132.03204,2.068,59.5,14.2,0.7,0.007546,0.65299,782,0,0,0,0,5808,4.522,0.902,-0.06,"CONFIRMED",291,1,1,112
15.17026921,132.6655,4.3311,224.8,45.4,0.917,0.016517,0.13336,90,0,0,0,0,6297,4.26,1.369,0.14,"CONFIRMED",292,1,1,112
25.1933989,146.4301,4.62,481.2,18,0.679,0.021238,0.9584,50,0,0,0,0,5009,4.491,0.84,0.16,"CONFIRMED",293,1,1,112
4.75796103,137.69636,4.66,124.5,20.9,0.621,0.010702,0.20573,271,0,0,0,0,6021,4.093,1.458,-0.34,"CONFIRMED",294,1,1,112
18.92537246,149.49558,3.9835,640.9,41,0.806,0.026104,0.64877,72,0,0,0,0,4941,3.317,4.885,0.4,"CONFIRMED",295,1,1,112
32.62876672,194.1019,4.7971,1804.8,80,0.021,0.03852,2.79093,34,0,0,0,0,5586,4.56,0.798,-0.3,"CONFIRMED",296,1,1,112
24.67458244,146.77261,3.2648,650.6,31.9,0.817,0.026266,1.43079,52,0,0,0,0,5456,4.562,0.812,-0.1,"CONFIRMED",297,1,1,112
0.577369336,132.425795,1.0852,400.4,68.3,0.032,0.01816,4.14027,1850,0,0,0,0,5255,4.617,0.716,-0.34,"CONFIRMED",298,1,1,112
20.30303506,176.8028,4.5038,533.4,44.7,0.793,0.023337,0.50785,62,0,0,0,0,5788,4.524,0.848,-0.34,"CONFIRMED",299,1,1,112
4.603575293,171.840124,2.3499,440.4,79.7,0.246,0.018677,2.89884,291,0,0,0,0,4783,4.602,0.741,0.18,"CONFIRMED",300,1,1,112
4.176254191,133.090415,3.6716,1360.1,249.7,0.715,0.036246,0.30785,259,0,0,0,0,4957,4.594,0.776,0.26,"CONFIRMED",301,1,1,112
15.74958583,150.24579,4.6672,659.5,42.6,0.637,0.024707,0.677,85,0,0,0,0,6191,4.454,1.025,-0.1,"CONFIRMED",302,1,1,112
15.64588656,146.04926,3.959,572.1,26.9,0.033,0.021809,2.26608,85,0,0,0,0,5896,4.518,0.916,-0.08,"CONFIRMED",303,1,1,112
13.3430025,176.90387,2.7399,799.7,47.1,0.517,0.026639,3.82271,99,0,0,0,0,3751,4.8,0.443,-0.34,"CONFIRMED",304,1,1,112
4.29263699,134.80018,2.7,61.4,11.4,0.454,0.007235,1.34519,302,0,0,0,0,5357,4.498,0.863,0,"CONFIRMED",305,1,1,112
2.131945045,133.65547,1.8061,269.4,22.9,0.209,0.014975,3.01046,538,0,0,0,0,5845,4.469,1.013,0.26,"CONFIRMED",306,1,1,112
9.80321143,363.98686,4.4617,813.4,53.1,0.663,0.027603,0.45345,118,0,0,0,0,6170,4.472,0.992,-0.16,"CONFIRMED",307,1,1,112
8.63847391,139.94684,5.4566,395.9,38.6,0.049,0.017995,0.47312,124,0,0,0,0,5684,3.657,3.046,0.2,"CONFIRMED",308,1,1,112
45.15535633,159.10544,5.7845,6208.7,285.1,0.063,0.072072,2.41249,29,0,0,0,0,6046,4.486,0.972,-0.08,"CONFIRMED",309,1,1,112
1.385787741,135.49119,1.6449,85.4,19.1,0.35,0.008438,2.25807,963,0,0,0,0,4239,4.667,0.6,-0.22,"CONFIRMED",310,1,1,112
3.849371737,157.526686,2.632,1298.6,132.7,0.915,0.039601,0.22463,276,0,0,0,0,6244,3.657,2.992,-0.16,"CONFIRMED",311,1,1,112
3.750832927,171.151696,1.9457,2397.9,212.5,0.001,0.044422,4.90419,286,0,0,0,0,5776,4.512,0.95,0.21,"CONFIRMED",312,1,1,112
6.581477136,174.787814,3.0896,2318.9,116.2,0.137,0.042884,2.08376,166,0,0,0,0,5188,4.4,0.973,0.32,"CONFIRMED",313,1,1,112
1.541676547,170.543719,1.9118,296.5,94.1,0.362,0.015785,1.62021,869,0,0,0,0,5533,4.337,1.089,0.18,"CONFIRMED",314,1,1,112
7.49018305,174.95037,2.7297,1123.6,53,0.02,0.029843,3.3941,178,0,0,0,0,5103,4.562,0.787,0.04,"CONFIRMED",315,1,1,112
15.1408916,143.74584,4.359,476.8,20.1,0.136,0.019976,1.59423,77,0,0,0,0,5926,4.532,0.887,-0.2,"CONFIRMED",316,1,1,112
67.6690554,198.19427,9.556,961.1,37.2,0.354,0.028764,0.58948,13,0,0,0,0,6127,4.356,1.08,-0.3,"CONFIRMED",317,1,1,112
22.5968256,140.42654,6.179,142.9,22.2,0.062,0.010811,0.8302,60,0,0,0,0,5610,4.301,1.104,-0.04,"CONFIRMED",318,1,1,112
1.992812339,131.70565,2.066,314.8,16.8,1.127,0.148573,0.03649,643,0,0,0,0,3638,4.844,0.42,-0.14,"CONFIRMED",319,1,1,112
26.44439337,194.12074,3.9783,1843.5,88,0.03,0.038511,3.96328,53,0,0,0,0,5427,4.463,0.929,0.16,"CONFIRMED",320,1,1,112
77.4740991,184.24533,4.168,1543.6,27.5,0.758,0.039418,3.24928,15,0,0,0,0,4463,4.677,0.611,-0.24,"CONFIRMED",321,1,1,112
7.381980206,173.072659,3.1152,1433.8,101.6,0.096,0.034222,2.25264,181,0,0,0,0,5559,4.47,0.914,-0.02,"CONFIRMED",322,1,1,112
2.578852119,133.2237,2.3581,334.3,36.7,0.625,0.017525,0.87558,524,0,0,0,0,5743,4.553,0.853,-0.14,"CONFIRMED",323,1,1,112
39.4420781,169.1411,7.029,172.4,15.2,0.42,0.012063,0.74776,34,0,0,0,0,5430,3.923,1.902,0.16,"CONFIRMED",324,1,1,112
10.06524317,136.28906,1.369,1053.3,30.3,0.628,0.031153,18.09666,126,0,0,0,0,4077,4.702,0.56,-0.24,"CONFIRMED",325,1,1,112
3.65690909,134.95269,2.064,107.4,12.8,0.217,0.009517,3.36906,365,0,0,0,0,6078,4.294,1.271,0.14,"CONFIRMED",326,1,1,112
17.64830851,133.54533,2.0873,763.3,23.8,0.653,0.026581,8.12503,73,0,0,0,0,5029,4.494,0.838,0.14,"CONFIRMED",327,1,1,112
40.8065333,155.71586,13.135,313.9,54.8,0.016,0.016213,0.15947,34,0,0,0,0,6207,3.963,2.097,0.24,"CONFIRMED",328,1,1,112
9.48965527,171.92604,3.587,262.2,42.5,0.795,0.016446,0.44261,140,0,0,0,0,5672,4.279,1.204,0.2,"CONFIRMED",329,1,1,112
10.61345333,135.6898,0.9829,150.2,20,0.535,0.011648,59.71227,126,0,0,0,0,5865,4.163,1.388,0,"CONFIRMED",330,1,1,112
8.30537702,139.7437,3.751,365.6,28.5,0.489,0.017763,0.94638,158,0,0,0,0,5435,4.495,0.873,-0.02,"CONFIRMED",331,1,1,112
